Caption,Likes,MediaCount,Date,Is Video,URL
"O amor é mais do que apenas encontros, mãos dadas e beijos. É sobre aceitar as estranhezas e as falhas uns dos outros. É sobre ser você mesmo e encontrar a felicidade juntos. É sobre ver uma pessoa imperfeita perfeitamente. É poder ter o riso solto e a alma leve junto de quem a gente escolheu pra dividir a vida 💛",179,2,2020-10-16 18:12:17,False,https://www.instagram.com/p/CGaf1lQlUHA
"Quem aí ama detalhes? Nós somos apaixonados por cada pedacinho dos casamentos que documentamos 💛

A aliança é a representação da união, um compromisso que o casal assume diante dos homens e de Deus de cumprir com os votos, eternamente 💍",89,1,2020-10-15 14:08:29,False,https://www.instagram.com/p/CGXfJDDFLXG
"De tudo ao meu amor serei atento
Antes, e com tal zelo, e sempre, e tanto
Que mesmo em face do maior encanto
Dele se encante mais meu pensamento

#ensaiodecasal #ensaionocampo #preweddingshoot",96,2,2020-09-24 21:18:32,False,https://www.instagram.com/p/CFiLqfUlKK-
"Todo amor existe no ar, é multicolor, é primordial
Não dá pra impor, nem pra controlar, nenhum extintor vai apagar ou rebelar 💛

#ensaiodecasal #ensaionocampo #casadecampo",94,1,2020-09-24 16:15:17,False,https://www.instagram.com/p/CFho9WYlkT0
Eu só quero o leve da vida pra te levar 🍃,76,1,2020-09-23 23:45:32,False,https://www.instagram.com/p/CFf3sQ_ljCy
"Débora e Neto, o casal que a gente acompanha desde o comecinho, que a gente fotografou como namorados, como noivos e, se Deus quiser e daqui a pouquinho, vamos estar registrando todo esse amor e carinho no dia do casamento 💛
Mais ansiosos do que a gente, só eles mesmo!

#ensaiodecasal #ensaiodecasalrecife #fotografosdecasamento #preweddingrecife #preweddingshoot #casamentosrecife",112,1,2020-09-23 21:26:33,False,https://www.instagram.com/p/CFfnyUDlkzk
"Tem casal aí ansioso pela entrega de fotos? Será que amanhã eu já posto mais detalhes desse dia nos stories? Kkkkkkk fica a dúvida no ar...

#ensaiodecasal #ensaiodecasalrecife #preweddingrecife #casamentosimples #casamentosimples #fotografosdecasamento",119,1,2020-09-22 21:38:36,False,https://www.instagram.com/p/CFdEXsblDNN
"Dia de relembrar com carinho esse ensaio que foi tão importante pra nós!
Foi bem aqui, nesse ensaio de Maurílio e Marillya que decidimos mudar, queríamos transmitir mais sentimentos como esse, transmitir toda a verdade e sentimento através da Fotografia. Claro que o casal ajuda, e que casal né amigos? 🥰 

#ensaiolifestyle #ensaiodecasal #ensaiodecasalrecife #preweddingrecife #casamentosrecife #fotografosdecasamento #amoremfoto",94,1,2020-09-20 15:36:06,False,https://www.instagram.com/p/CFXRS7BFx8n
"Esse casal que é vip demais nos nossos corações! Gente eu amo demais, não dá pra negar kkkkk são muito fofos!
Essa semana foi bastante corrida pra gente, mas eu não podia deixar de postar mais uma desse ensaio que foi tão especial. Essa semana vou postar na íntegra nos stories e deixar salvo nos destaques pra vocês conferirem 🍃

#ensaiodecasal #ensaiodecasalrecife #preweddingrecife #casamentorustico #casamentosrecife #casamentosimples #casadecampo #fotografosdecasamento #ensaiolifestyle",117,1,2020-09-19 20:20:38,False,https://www.instagram.com/p/CFVND8WlEYm
"Werislany + Mauri 💕
Na praia, no sol, no mar, ou num navio a navegar... Aaaahhh que saudade dos nossos casamentos! Enquanto isso a gente vai matando as saudades com os registros desse dia.

#preweddingrecife #casamentosrecife #casamentosimples #casamentorustico #weddingday",159,2,2020-09-18 21:08:05,False,https://www.instagram.com/p/CFStsqPFKHC
"Bruno + Dayanne
Um casal de olhar puro e sorriso fácil, palavras leves e um coração gigante! É lindo saber que mesmo por trás de sorrisos tímidos, sabemos que uma história de verdade está sendo contada.🌿

#ensaiodecasalrecife
#preweddingrecife #casamentosrecife #fotografosdecasamento #amoremfoto",151,1,2020-09-18 14:02:06,False,https://www.instagram.com/p/CFR88oFlOo3
"É sempre muito difícil escolher a primeira foto do ensaio pra postar. Nesse dia chegamos em casa muito felizes com tudo o que produzimos durante essa tarde cheia de amor e sentimento, e tivemos a certeza de que conseguimos expressar toda a verdade que eles sentem um pelo outro através das nossas fotos.
Escolhemos esse registro porque representa tudo aquilo que Bia e Iago são: um casal leve, divertido, espontâneo e que acima de tudo, estão sempre felizes e realizados na companhia um do outro 💕

#ensaiodecasalrecife #preweddingrecife #casamentosrecife #fotografosdecasamento #amoremfoto",162,1,2020-09-17 19:44:07,False,https://www.instagram.com/p/CFP_SvCF_sI
"Aquele olhar que contagia 💕 amamos quando um casal é tão conectado que nem precisa de legenda, a foto já diz tudo!
Espero que vocês sintam todo carinho e amor que transbordam através desse registro.

#preweddingrecife #casamentosrecife #jardimdobaobá #fotografosdecasamento #ensaiodecasalrecife",129,1,2020-09-17 15:21:22,False,https://www.instagram.com/p/CFPhOTIF4fY
"Essas fotos com a @fireehair renderam tanto que vocês vão enjoar de ver o rosto dela por aqui kkkkkk pense num ensaio TOP!
E, claro, vou deixar tudo salvo nos destaques porque foi tanta da foto que nem vai dar pra postar tudo aqui kkkk
.
.
.
.
.
.
.
.
.
.
.
.
.
#portraitphotography #portraitmobs #portrait #retrato #fotografosdepernambuco #fotografosderecife #brands #plants #fotografiaderetrato #pernambucotem #portraitsfromtheworld #olhardevidroph #omelhorclick #timbauba #recife #ensaioexterno #ensaiofotográfico #retratista #afrohair #agameoftones #limoeiro #carpina #marcosmacedofotografia #nazaredamata",1056,1,2020-02-07 22:16:53,False,https://www.instagram.com/p/B8SDghhFG_J
"Vocês votaram e eu atendi kkkkk quero todo mundo curtindo esse post uma hora dessas viu!
E que casaaaal viu meu povo, só alegria nesse ensaio de hoje! .
.
.
.
.
.
.
.
#ensaioexterno #ensaiodecasal #ensaiofotográfico #portraitphotography #casal #couplephotoshoot #carpina #recife #marcosmacedofotografia #nazaredamata #style #afrohair #casaltumblr #couplegoals💑 #agameoftones #fotografosdepernambuco #limoeiro #fotografosderecife",308,2,2020-02-06 23:16:17,False,https://www.instagram.com/p/B8PlgsJlQTV
"Inspiração #marcosmacedofotografia pras noivinhas de plantão! Mais um click desse making off lindo da Caroline 💕

Bouquet: @florvivafloricultura

#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #noivasdepernambuco #timbauba #aliancape #nazaredamata",297,1,2020-01-30 23:29:29,False,https://www.instagram.com/p/B79ldXEFTae
"O primeiro de muitos casamentos que teremos a honra de registrar em 2020 💕

Locação: @unohotel 
Makeup & Hair: @dudasilvamakeuphair 
Bouquet: @florvivafloricultura
Vestido: @vistabemoficial .
.
.
.
.
.
.
.
.
#noivasdepernambuco #cerimonialistas #casamentope #casamentospernambuco #weddingphotography #wedding #clean #fotografosdepernambuco #fotografosdecasamento #fotografosderecife #noivas #ensaiofotográfico #prewedding #casamentodiurno #recife #timbauba #paudalho #euamopernambuco #ensaiodenoivos #portraitsfromtheworld #limoeiro #carpina #agameoftones #olhardevidroph #ensaiointerno",450,1,2020-01-29 21:57:24,False,https://www.instagram.com/p/B762IBXlByR
"Se relembrar é viver, nunca é tarde pra gente reviver esses momentos lindos com esse casal, ne?
Berlly e Cleberson, que de longe foi o casal mais risonho que a gente já registrou kkkkk .
.
.
.
.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #noivasdepernambuco #timbauba #aliancape #nazaredamata",108,2,2020-01-27 22:23:28,False,https://www.instagram.com/p/B71vhJJBMkc
"Details 💙
.
.
.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #nazaredamata #noivasdepernambuco #casamentope #fotografosdecasamento",102,1,2020-01-26 22:28:34,False,https://www.instagram.com/p/B7zLTpyFAL3
"Love is in the air e esse ano é dos casais viu! Um registro dessa união linda de Larissa e Vital
.
.
.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #nazaredamata #noivasdepernambuco #casamentope #fotografosdecasamento",212,1,2020-01-25 21:32:17,False,https://www.instagram.com/p/B7wgEk-lNJy
"""Só sei dançar com você, isso é o que o amor faz""
Um bom dia pra vocês com esse encerramento 💙
Vou deixar salvo nos destaques mais fotos desse pre wedding lindo
.
.
.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #nazaredamata #noivasdepernambuco #casamentope #fotografosdecasamento",108,1,2020-01-22 12:54:34,False,https://www.instagram.com/p/B7n2b_glQkA
"Caroline + Juarez
Ta chegando o dia do ""sim"" mais aguardado de 2020 💙
.
.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #nazaredamata #noivasdepernambuco #casamentope #fotografosdecasamento",221,1,2020-01-21 22:50:52,False,https://www.instagram.com/p/B7mV4ocFxNi
"E o dia desse casal lindo, que conquistou um espaço enorme nos nossos corações, ta chegando!
Estamos super ansiosos pra registrar pra sempre cada momento de vocês dois nesse dia tao especial 📷
.
.
.
.
.
.
.
.
.
.
.
.
.
#wedding #casamentospernambuco #casamentope #fotografosdecasamento #weddingphotography #prewedding #couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #noivasdepernambuco #timbauba",217,1,2020-01-17 17:12:09,False,https://www.instagram.com/p/B7bb8ObFQKe
"t h e  e n d 💙

Pra acompanhar mais fotos desse noivado lindo, é só procurar nos destaques!
.
.
.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #noivasdepernambuco #timbauba #aliancape #nazaredamata",327,1,2020-01-15 19:22:07,False,https://www.instagram.com/p/B7WhOaIFGvY
"Karolina + Anderson 💕
.
.
.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #noivasdepernambuco #timbauba #aliancape #nazaredamata",202,1,2020-01-14 21:36:30,False,https://www.instagram.com/p/B7ULzwUFcAP
"Um bom começo de semana pra vocês com essa foto linda e cheia de amor! 💙
.
.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #noivasdepernambuco #timbauba #aliancape #nazaredamata",232,1,2020-01-13 22:26:41,False,https://www.instagram.com/p/B7RswdKh0yn
"E do nada, no meio do ensaio, um pedido de casamento! Esse povo ainda mata a gente do coração 😂😂
Uma das coisas pelas quais eu mais sou grato na minha profissão é poder fazer parte de momentos únicos e inesquecíveis na vida das pessoas.
Muito obrigado a @deborajoselma e a @emanoel_santos44 por terem nos escolhido pra estar presente num momento tão único da vida de vocês.
Foi mágico! Emocionante. Sou grato.
E vamo simbora que domingo tem noivado desse casal massa que já ganhou lugar cativo nos nossos corações.
.
.
.
.
.
.
.
.
.
#couplephotoshoot #couplegoals💑 #ensaioexterno #ensaiodecasal #ensaiofotográfico #euamopernambuco #portraitmobs #limoeiro #fotografosdepernambuco #fotografosderecife #casal #carpina #agameoftones #potedetalentos #paudalho #portraitsfromtheworld #portraitphotography #portrait #pernambucotem #olhardevidroph #omelhorclick #casaltumblr #noivasdepernambuco #timbauba #aliancape #nazaredamata",417,3,2019-09-27 23:26:05,False,https://www.instagram.com/p/B27ttCYFbF0
"Trabalho feito junto com as meninas da @admake.hair 
Elas tem um trabalho maravilhoso com maquiagens e penteados, recomendamos as nossas clientes de olhos fechados!
Modelo: @hozanaestevao 👑 .
.
.
.
.
.
#noivaspernambuco #fotografosdepernambuco #ensaiofeminino #makes #sutileza #carpina #paudalho #omelhorclick",611,1,2018-11-03 23:15:05,False,https://www.instagram.com/p/BpvHtgfFjn1
"E finalmente tivemos o ensaio da ganhadora do sorteio do ensaio de casal!
@istelinhaa e @evertoncorreiaa1, foi lindo presenciar a entrega e o amor de vocês as pequenas coisas. Que amores assim como o de vocês possam contagiar cada vez mais o mundo!

#couple #photography #love #fotografia #canon #intimatephotography #photooftheday #instagood #ensaiodecasal #sorteio",103,1,2017-12-04 20:35:39,False,https://www.instagram.com/p/BcSz9g8Ax9X
"Enfim casados!
Que a felicidade a dois continue sendo o objetivo principal de suas vidas. Que a caminhada seja longa, repleta de amor e compreensão. Sinceros votos de felicidades.

#wedding #casamento #church #igreja #vsco #instagram #pernambuco #canon #instamood #weddingphoto #noivos #vscocam #canon #smile #love #couple #rice #ceremony #instamood #instacool #instalove #photography #photooftheday #fotografia",122,1,2017-03-13 21:00:13,False,https://www.instagram.com/p/BRl7Up-g3Je
